StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,negpart_1,negpart_2,multipartydem_1,multipartydem_2,multipartydem_3,Q17,Q17_4_TEXT,Q19,Q21,Q23,Q38,Q40,Q42,Q44,Q46,Q48,Q50,Q52,EDHfavor,EDHmanip_1,EDHmanip_2,EDHmanip_3,VBMfavor,VBMmanip_1,VBMmanip_2,VBMmanip_3,reforms_1,reforms_2,reforms_3,reforms_4,reforms_5,reforms_6,reforms_7,reforms_8,reforms_9,gender,gender_3_TEXT,race,age,rid,FL_50_DO,EDHTreat_DO,VBMTreat_DO
11/14/2019 23:14,11/14/2019 23:18,0,67.231.161.232,100,251,1,11/14/2019 23:18,R_10HtgufuSvVIVsO,,,,,34.5953064,-82.11470032,anonymous,EN,1,90,2,3,3,2,,,1,,,3,,3,,4,,3,3,3,4,4,,,,,4,3,2,4,3,3,3,3,4,1,,1,5,5dce2629-229b-c984-1bf6-3b3679b2f5dc,FL_52,EDHcontrol2,
11/14/2019 23:16,11/14/2019 23:18,0,97.92.55.7,100,171,1,11/14/2019 23:18,R_290mW38NLVyzakb,,,,,45.07670593,-83.45559692,anonymous,EN,6,97,1,1,1,2,,,1,,,3,,3,,4,,4,1,4,5,5,,,,,5,1,1,3,3,1,3,4,3,1,,1,6,5dce267c-14f7-0293-b024-722188d50a6e,FL_52,EDHdem,
11/14/2019 23:17,11/14/2019 23:18,0,173.171.211.117,100,97,1,11/14/2019 23:18,R_e38uhXVZrH1o5Wh,,,,,28.11309814,-81.62409973,anonymous,EN,0,,2,3,3,3,,,,3,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,1,,1,2,5dce268c-d30a-ca90-5146-03913e4e1cdb,FL_53,,VBMdem
11/14/2019 23:14,11/14/2019 23:18,0,73.12.184.181,100,266,1,11/14/2019 23:18,R_PMWk48UtooD4rpn,,,,,37.91859436,-121.3132019,anonymous,EN,95,5,3,4,1,1,,1,,,4,,4,,4,,5,,4,4,3,3,,,,,4,3,4,4,2,4,2,2,2,2,,1,4,5dce260f-7587-2731-dd7e-5f963f114c97,FL_52,EDHbureau,
11/14/2019 23:17,11/14/2019 23:18,0,73.235.33.67,100,117,1,11/14/2019 23:18,R_3kAtpPCD4Q5LfSY,,,,,36.84199524,-119.6577988,anonymous,EN,100,3,3,5,5,1,,1,,,4,,4,,4,,5,,5,3,3,5,,,,,5,5,4,5,5,5,5,5,1,1,,1,,5dce268c-ef7f-cfea-6d3f-5c7eca070a30,FL_52,EDHbureau,
11/14/2019 23:10,11/14/2019 23:19,0,73.81.157.103,100,485,1,11/14/2019 23:19,R_2QixkdPWEbdnsG8,,,,,40.01489258,-75.14389801,anonymous,EN,61,6,2,3,,3,,,,2,2,,3,,3,,4,,,,,,3,2,2,,3,3,3,4,2,3,,,,2,,2,2,5dce2543-d289-c120-ecdc-34b86e299b4c,FL_53,,VBMfraud
11/14/2019 23:12,11/14/2019 23:19,0,172.58.171.215,100,411,1,11/14/2019 23:19,R_eKAMY4ZcMxVVfTH,,,,,28.57879639,-81.43959808,anonymous,EN,85,0,1,1,1,1,,1,,,3,,3,,4,,3,,,,,,3,4,2,4,3,5,4,3,2,3,2,5,3,2,,3,6,5dce258b-5fa1-a143-a9cf-798ebf0f08ed,FL_53,,VBMdem
11/14/2019 23:15,11/14/2019 23:19,0,71.11.137.61,100,220,1,11/14/2019 23:19,R_1H0HG5PchmXfaPX,,,,,38.52459717,-90.30460358,anonymous,EN,80,,1,1,5,1,,1,,,1,,2,,3,,1,,,,,,5,4,3,2,4,4,3,3,4,5,5,3,3,1,,1,3,5dce264f-aae5-7516-057a-190adbac6ff4,FL_53,,VBMfraud
11/14/2019 23:17,11/14/2019 23:19,0,184.100.132.178,100,122,1,11/14/2019 23:19,R_1dn9OBbc82vnePZ,,,,,44.23629761,-88.85140228,anonymous,EN,,72,2,3,4,3,,,,1,,1,,2,,3,,2,,,,,1,5,5,5,5,4,5,5,5,1,3,3,4,1,,2,2,5dce268b-12e6-6733-5d21-e89d5ebfa074,FL_53,,VBMcontrol
11/14/2019 23:15,11/14/2019 23:19,0,68.82.74.52,100,192,1,11/14/2019 23:19,R_2qdZZnUkHoxRqWr,,,,,40.18299866,-74.91100311,anonymous,EN,10,5,1,1,4,3,,,,3,,,,,,,,,,,,,4,4,1,2,2,5,5,5,1,4,1,3,1,2,,1,6,5dce263c-98f0-f924-36e6-ee0c67937248,FL_53,,VBMdem
11/14/2019 23:07,11/14/2019 23:19,0,65.188.219.75,100,726,1,11/14/2019 23:19,R_UJBfpCPqrVwurhD,,,,,35.63830566,-79.85569763,anonymous,EN,91,10,3,4,3,1,,1,,,3,,3,,3,,4,,,,,,3,3,3,4,5,4,4,4,2,4,4,4,5,1,,3,5,5dce2426-ac7c-24fd-5601-10afdf27b9dd,FL_53,,VBMcontrol
11/14/2019 23:16,11/14/2019 23:19,0,68.230.152.8,100,178,1,11/14/2019 23:19,R_3sBnRvYQDdrbGy8,,,,,41.82330322,-71.44100189,anonymous,EN,95,2,1,1,1,1,,1,,,4,,4,,4,,4,,5,4,1,1,,,,,1,5,5,3,3,4,1,5,1,1,,1,5,5dce264b-c024-6152-4fcb-128465270587,FL_52,EDHbureau,
11/14/2019 23:14,11/14/2019 23:19,0,99.196.228.4,100,280,1,11/14/2019 23:19,R_3HSpCUMWejV53a9,,,,,37.75100708,-97.8219986,anonymous,EN,9,92,3,2,4,3,,,,1,,2,,3,,2,,3,,,,,3,3,2,2,4,3,3,4,3,4,3,3,5,1,,1,6,5dce25e7-b144-c4d1-3184-79d6130cf423,FL_53,,VBMcontrol2
11/14/2019 23:16,11/14/2019 23:19,0,64.126.93.75,100,185,1,11/14/2019 23:19,R_3Hwfvf6Lolx2nsm,,,,,39.04519653,-94.71890259,anonymous,EN,9,66,1,3,1,2,,,2,,,2,,3,,3,,4,,,,,4,4,3,4,5,2,4,2,1,4,2,3,2,2,,1,6,5dce2649-9d59-6cb8-91d9-e600a2192533,FL_53,,VBMfraud
11/14/2019 23:15,11/14/2019 23:19,0,96.42.42.159,100,206,1,11/14/2019 23:19,R_3RvAbwz0o4U9qvt,,,,,44.83299255,-91.51249695,anonymous,EN,77,9,1,1,1,3,,,,2,1,,2,,2,,1,,1,3,5,2,,,,,3,5,1,3,1,3,1,2,3,1,,1,7,5dce2658-deb1-657b-43ef-7e5c472c44a4,FL_52,EDHcontrol2,
11/14/2019 23:15,11/14/2019 23:19,0,69.245.232.11,100,208,1,11/14/2019 23:19,R_2qy3zTYScHD5LgP,,,,,41.89570618,-87.9434967,anonymous,EN,88,9,1,1,4,1,,1,,,3,,3,,4,,3,,,,,,5,5,1,1,2,5,5,5,2,5,1,4,1,2,,1,4,5dce266d-3b2a-ced2-3c69-7a19be688894,FL_53,,VBMcontrol2
11/14/2019 23:12,11/14/2019 23:19,0,107.138.19.103,100,417,1,11/14/2019 23:19,R_1hyBSL5mJOiRJiL,,,,,31.36000061,-89.57769775,anonymous,EN,100,17,3,1,3,1,,1,,,4,,3,,4,,2,,,,,,3,3,3,3,3,3,1,1,1,4,1,3,3,1,,2,4,5dce256d-54e2-cf78-0c16-3ddbd230c000,FL_53,,VBMcontrol
11/14/2019 23:16,11/14/2019 23:19,0,136.32.179.70,100,149,1,11/14/2019 23:19,R_XGp3aXpw4Ovo0uJ,,,,,39.10009766,-94.57820129,anonymous,EN,80,38,2,2,3,3,,,,1,,2,,2,,2,,2,,,,,2,3,3,5,4,5,5,5,2,4,2,3,2,2,,1,4,5dce26a3-f4b8-e86b-9e18-bfe19c3696ce,FL_53,,VBMcontrol
11/14/2019 23:16,11/14/2019 23:19,0,67.166.229.158,100,154,1,11/14/2019 23:19,R_2D6sDhyvQqleg1F,,,,,33.87800598,-83.89230347,anonymous,EN,32,56,5,5,3,2,,,2,,,2,,2,,3,,4,,,,,1,5,5,5,4,2,5,3,2,1,2,4,3,2,,1,6,5dce267d-1e62-9d8b-fce0-5695374d1dc0,FL_53,,VBMcontrol2
11/14/2019 23:16,11/14/2019 23:19,0,172.58.11.83,100,167,1,11/14/2019 23:19,R_0eO4QGVzYlrYoq5,,,,,25.88200378,-80.22910309,anonymous,EN,80,0,2,2,4,1,,1,,,2,,3,,2,,2,,,,,,3,3,3,4,2,4,3,4,2,3,1,3,3,1,,1,3,5dce2693-0a7e-f647-e40f-543e8b250eab,FL_53,,VBMdem
11/14/2019 23:16,11/14/2019 23:19,0,74.109.200.210,100,167,1,11/14/2019 23:19,R_21v3eNoO8Dsa2Sj,,,,,40.39259338,-79.90519714,anonymous,EN,90,10,2,4,3,1,,1,,,3,,3,,3,,1,,4,4,3,3,,,,,3,4,4,4,4,2,2,2,3,1,,1,3,5dce2696-3668-a2c7-4ce1-ebebd16ef7e8,FL_52,EDHdem,
11/14/2019 23:16,11/14/2019 23:19,0,108.4.220.38,100,179,1,11/14/2019 23:19,R_qD5gvcbK0F4LYs1,,,,,40.26260376,-75.61509705,anonymous,EN,0,90,1,1,1,2,,,1,,,3,,3,,4,,3,,,,,1,4,3,5,,1,1,1,4,1,4,2,5,1,,1,5,5dce2692-41bb-008f-9e77-df69df4fd079,FL_53,,VBMfraud
11/14/2019 23:17,11/14/2019 23:19,0,184.99.133.41,100,121,1,11/14/2019 23:19,R_3nGWCPmojzBlcsq,,,,,46.85240173,-96.81210327,anonymous,EN,2,1,3,3,3,4,,,,3,,,,,,,,,3,3,3,3,,,,,3,3,3,3,3,3,4,3,3,2,,1,3,5dce26c9-47b8-6cb6-f4ed-6d403ca7279e,FL_52,EDHdem,
11/14/2019 23:08,11/14/2019 23:19,0,73.104.47.11,100,650,1,11/14/2019 23:19,R_2wGJ8Fx3F3T2pQ3,,,,,30.2183075,-81.56210327,anonymous,EN,51,65,3,3,3,3,,,,3,,,,,,,,,,,,,1,3,3,3,3,3,3,3,3,3,3,3,3,2,,1,,5dce24ba-0394-1a8c-6d65-b6d7ee3219e6,FL_53,,VBMfraud
11/14/2019 23:15,11/14/2019 23:19,0,75.91.226.167,100,239,1,11/14/2019 23:19,R_3qvOFnf9GzKxVUS,,,,,41.6322937,-80.14720154,anonymous,EN,45,20,1,1,3,3,,,,2,1,,2,,2,,2,,,,,,3,2,2,2,4,4,2,3,1,4,3,3,3,1,,1,7,5dce2658-d646-6cfa-9585-278d1683d00b,FL_53,,VBMfraud
11/14/2019 23:15,11/14/2019 23:19,0,99.103.97.94,100,212,1,11/14/2019 23:19,R_1gooVtrcReUQtXJ,,,,,39.82380676,-86.14070129,anonymous,EN,100,,3,3,3,1,,1,,,4,,4,,4,,5,,,,,,1,1,3,5,5,5,5,2,4,1,3,3,,1,,2,6,5dce2677-d9b1-aa65-95f0-558e4e87c5ec,FL_53,,VBMbureau
11/14/2019 23:08,11/14/2019 23:19,0,71.185.182.72,100,671,1,11/14/2019 23:19,R_123yYHXTm2OcMiQ,,,,,39.86540222,-75.3884964,anonymous,EN,61,68,4,4,3,2,,,2,,,3,,2,,3,,4,,,,,5,3,4,3,5,5,4,5,3,5,5,4,3,1,,2,3,5dce2480-966a-1cb1-df2c-4b2ec2131c45,FL_53,,VBMdem
11/14/2019 23:14,11/14/2019 23:19,0,76.25.131.126,100,293,1,11/14/2019 23:19,R_3R4mpEQqit9PGGj,,,,,39.82940674,-104.9095001,anonymous,EN,72,37,1,1,5,3,,,,2,2,,2,,2,,1,,,,,,5,3,3,2,4,2,5,3,1,5,3,4,2,2,,6,3,5dce25fc-e4ed-0da4-f066-fcc569ea2a45,FL_53,,VBMcontrol2
11/14/2019 23:17,11/14/2019 23:19,0,159.118.5.218,100,141,1,11/14/2019 23:19,R_ssSRLB6rBfTrXsR,,,,,27.86819458,-97.20690155,anonymous,EN,79,,2,1,4,1,,2,,,2,,3,,3,,3,,,,,,2,2,3,5,2,4,5,5,4,2,5,5,2,1,,3,2,5dce26b6-ec2d-ac34-d6be-ddb1e3eedd50,FL_53,,VBMbureau
11/14/2019 23:16,11/14/2019 23:19,0,67.189.3.127,100,206,1,11/14/2019 23:19,R_VVal7xiVxfXE3kJ,,,,,44.06109619,-123.0153046,anonymous,EN,85,0,1,1,1,1,,2,,,3,,2,,3,,2,,,,,,5,3,1,1,1,5,5,5,3,5,1,5,1,3,Non Binary,1,4,5dce2680-1348-1ed7-835b-946242eb2f64,FL_53,,VBMdem
11/14/2019 23:16,11/14/2019 23:19,0,68.34.245.215,100,167,1,11/14/2019 23:19,R_2Wu0ZzTj1Gp1TrE,,,,,43.06340027,-83.70010376,anonymous,EN,65,,1,1,1,1,,2,,,4,,3,,4,,2,,3,1,1,1,,,,,1,1,,,,,,,1,1,,2,3,5dce2691-cc2e-6dd6-dfbe-d43002da1a53,FL_52,EDHcontrol,
11/14/2019 23:14,11/14/2019 23:19,0,50.110.195.237,100,301,1,11/14/2019 23:19,R_3gUiiJr177BOodh,,,,,39.519104,-78.08940125,anonymous,EN,40,40,1,2,1,1,,3,,,2,,2,,2,,1,,,,,,1,1,1,5,4,2,4,4,1,1,5,1,5,1,,1,5,5dce25ec-abd0-b310-6261-ba3abb6cee0f,FL_53,,VBMfraud
11/14/2019 23:17,11/14/2019 23:19,0,172.58.142.178,100,143,1,11/14/2019 23:19,R_3jZ1n1gjJ2n7nqB,,,,,41.89860535,-87.73799896,anonymous,EN,73,20,2,2,3,1,,1,,,3,,3,,3,,4,,3,4,3,4,,,,,4,4,4,4,3,5,5,5,5,2,,2,3,5dce2686-6d25-9994-1664-6c01ce6ed50e,FL_52,EDHbureau,
11/14/2019 23:15,11/14/2019 23:19,0,73.49.108.192,100,217,1,11/14/2019 23:19,R_1MWAYbnNHLBKazM,,,,,27.23660278,-80.22709656,anonymous,EN,40,50,1,1,1,2,,,2,,,2,,3,,3,,3,,,,,3,3,3,3,5,3,3,4,1,3,1,3,1,1,,1,6,5dce2663-f122-ee9c-2122-8c51d7465db8,FL_53,,VBMdem
11/14/2019 23:16,11/14/2019 23:19,0,128.174.44.41,100,171,1,11/14/2019 23:19,R_1q950DF693FCWnK,,,,,40.10470581,-88.20619965,anonymous,EN,63,99,5,4,2,2,,,2,,,3,,3,,4,,4,,,,,4,1,4,5,4,4,4,5,4,3,4,4,2,2,,1,6,5dce269c-b77a-d9bd-30da-71e3a5e91632,FL_53,,VBMcontrol2
11/14/2019 23:15,11/14/2019 23:19,0,99.6.161.174,100,222,1,11/14/2019 23:19,R_29UQHoca1EiWheF,,,,,39.61950684,-86.15519714,anonymous,EN,19,15,1,1,5,3,,,,3,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,1,,1,5,5dce2652-445c-457c-0c08-908e8ab23c77,FL_53,,VBMfraud
11/14/2019 23:15,11/14/2019 23:19,0,47.216.207.215,100,227,1,11/14/2019 23:19,R_1NfglvPGUhRqtSW,,,,,34.21980286,-111.2878036,anonymous,EN,31,30,1,1,1,3,,,,3,,,,,,,,,,,,,4,3,5,4,,2,2,3,1,4,4,3,2,1,,1,7,5dce264a-dbfc-de3c-2526-3731d92d4728,FL_53,,VBMcontrol
11/14/2019 23:14,11/14/2019 23:19,0,174.224.133.23,100,313,1,11/14/2019 23:19,R_1LLj6zsDBrqvphs,,,,,43.16610718,-77.55549622,anonymous,EN,51,51,1,3,4,4,,,,3,,,,,,,,,,,,,3,3,3,3,3,4,2,3,1,3,3,4,1,2,,1,4,5dce2620-7ff5-16b8-e752-d0c566e22b4f,FL_53,,VBMbureau
11/14/2019 23:16,11/14/2019 23:19,0,174.250.65.106,100,207,1,11/14/2019 23:19,R_1AJNl7faLjDIgff,,,,,41.6006012,-93.61119843,anonymous,EN,82,42,3,2,5,3,,,,2,3,,3,,3,,2,,,,,,3,3,3,4,3,4,3,2,1,3,3,4,5,1,,4,6,5dce265c-dd0e-9c79-d071-05f60a947fcf,FL_53,,VBMbureau
11/14/2019 23:14,11/14/2019 23:19,0,24.185.8.215,100,295,1,11/14/2019 23:19,R_1OZCIcgThoBujLX,,,,,40.91859436,-73.89320374,anonymous,EN,76,21,4,4,3,1,,1,,,3,,4,,3,,4,,,,,,2,4,3,4,4,3,2,4,4,3,2,3,5,1,,1,3,5dce25f8-ea98-7a97-8c51-777876b15934,FL_53,,VBMcontrol
11/14/2019 23:15,11/14/2019 23:19,0,67.239.128.127,100,260,1,11/14/2019 23:19,R_2aLY0fvE7xnKjuQ,,,,,35.94239807,-78.63580322,anonymous,EN,5,60,4,3,5,2,,,1,,,3,,3,,4,,3,,,,,2,3,5,4,4,1,4,3,3,3,4,4,5,2,,1,6,5dce2620-83b1-8957-7193-0d1171ee683e,FL_53,,VBMcontrol2
11/14/2019 23:18,11/14/2019 23:19,0,146.115.225.191,100,77,1,11/14/2019 23:19,R_UhFR4LQtUlGyvqF,,,,,40.65609741,-75.2335968,anonymous,EN,44,55,3,3,3,3,,,,1,,3,,3,,3,,4,2,3,3,3,,,,,2,3,3,2,3,3,4,3,2,1,,2,4,5dce2712-b97a-802e-8ff5-027cb5e8f4aa,FL_52,EDHbureau,
11/14/2019 23:16,11/14/2019 23:19,0,67.252.85.149,100,181,1,11/14/2019 23:19,R_1QnkkPCyc3kobYR,,,,,42.57000732,-77.71089935,anonymous,EN,100,0,5,5,5,1,,1,,,4,,4,,4,,5,,,,,,1,1,1,5,1,1,1,1,1,1,1,1,2,2,,1,4,5dce26a9-874b-8667-cd50-eac6a2f65168,FL_53,,VBMcontrol2
11/14/2019 23:16,11/14/2019 23:19,0,67.246.99.241,100,188,1,11/14/2019 23:19,R_cJ8FX21r1pfAxqx,,,,,43.32110596,-76.40339661,anonymous,EN,1,49,1,1,1,3,,,,1,,2,,2,,2,,1,1,3,5,3,,,,,5,3,1,1,3,3,3,3,5,1,,1,5,5dce2673-ba99-0ecc-cd01-e040b2e15090,FL_52,EDHcontrol,
11/14/2019 23:07,11/14/2019 23:19,0,67.181.28.235,100,738,1,11/14/2019 23:19,R_RyOPmQuKrEmyuk1,,,,,38.69670105,-121.3130035,anonymous,EN,37,61,2,3,3,3,,,,1,,2,,2,,2,,1,,,,,3,3,3,4,3,3,4,3,1,4,4,4,3,1,,1,3,5dce244b-407a-df06-93cf-d997d8be0a95,FL_53,,VBMdem
11/14/2019 23:13,11/14/2019 23:19,0,66.69.11.40,100,365,1,11/14/2019 23:19,R_1jm1hvobXcjDaX9,,,,,29.33099365,-98.49659729,anonymous,EN,100,,4,3,3,1,,1,,,4,,3,,4,,5,,,,,,1,3,3,5,5,3,4,1,5,1,3,3,1,1,,3,4,5dce25e4-0a2d-4d1f-8d33-8f8d1a7669d7,FL_53,,VBMcontrol2
11/14/2019 23:14,11/14/2019 23:19,0,75.141.39.198,100,304,1,11/14/2019 23:19,R_3NJb880Wm6NGzTL,,,,,30.44299316,-90.43859863,anonymous,EN,22,87,3,3,3,3,,,,1,,2,,3,,3,,4,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,1,,1,4,5dce2623-fda0-f945-599c-a270de9b5386,FL_53,,VBMbureau
11/14/2019 23:14,11/14/2019 23:20,0,76.209.123.28,100,327,1,11/14/2019 23:20,R_xi7o1qmwTgujlsZ,,,,,32.60850525,-96.8655014,anonymous,EN,44,50,3,3,4,2,,,2,,,2,,2,,2,,1,4,3,4,2,,,,,3,3,4,3,1,4,3,3,3,1,,2,3,5dce2622-c253-b8d4-c080-09003ace84ab,FL_52,EDHbureau,
11/14/2019 23:18,11/14/2019 23:20,0,174.234.137.69,100,113,1,11/14/2019 23:20,R_bBnYLiHfN4lkBsl,,,,,38.74719238,-90.72470093,anonymous,EN,80,50,5,5,5,4,I’m not sure as I am not allowed to vote ,,,1,,1,,1,,1,,1,3,3,3,3,,,,,3,3,3,3,3,3,3,3,1,1,,1,2,5dce26cd-e2d0-808a-f07f-19a396e37948,FL_52,EDHcontrol2,
11/14/2019 23:17,11/14/2019 23:20,0,184.56.108.90,100,129,1,11/14/2019 23:20,R_egJKroAbGZp4kKt,,,,,42.10870361,-79.95349884,anonymous,EN,97,15,1,2,3,1,,1,,,3,,3,,4,,5,,2,1,3,2,,,,,2,1,3,1,3,3,1,3,4,2,,1,3,5dce26ea-443d-e670-51c3-b443ba9da8c2,FL_52,EDHcontrol,
11/14/2019 23:17,11/14/2019 23:20,0,66.74.185.77,100,127,1,11/14/2019 23:20,R_1ojSwGu71NZgXNd,,,,,33.79829407,-116.5106049,anonymous,EN,58,55,4,4,4,1,,2,,,2,,2,,3,,3,,3,3,4,2,,,,,3,4,3,4,4,4,4,2,4,1,,1,2,5dce26c6-49cb-50f1-170a-d89608d624fb,FL_52,EDHcontrol,
11/14/2019 23:16,11/14/2019 23:20,0,97.122.189.82,100,203,1,11/14/2019 23:20,R_bIcmttdLAgdzSOR,,,,,39.6374054,-105.3402023,anonymous,EN,100,5,1,1,1,1,,1,,,4,,4,,4,,5,,,,,,5,1,1,4,1,5,5,5,1,4,1,5,1,1,,1,7,5dce2652-689d-55b9-a849-76413cd96aa4,FL_53,,VBMcontrol
11/14/2019 23:15,11/14/2019 23:20,0,107.197.37.23,100,279,1,11/14/2019 23:20,R_3knRqEKla8Bff2m,,,,,26.14810181,-80.20880127,anonymous,EN,93,7,3,4,3,1,,1,,,4,,3,,4,,4,,,,,,4,4,4,5,3,4,5,4,3,4,5,5,3,1,,3,3,5dce2651-e6fc-78c3-7b49-bf22a33c7861,FL_53,,VBMfraud
11/14/2019 23:17,11/14/2019 23:20,0,99.203.28.84,100,140,1,11/14/2019 23:20,R_1n6qnWRWHDxUv0I,,,,,39.10009766,-94.57820129,anonymous,EN,,,3,2,3,4,,,,3,,,,,,,,,,,,,3,3,3,2,4,3,3,2,2,3,3,3,3,2,,1,4,5dce26db-293b-ec0c-3500-77b4659560bb,FL_53,,VBMfraud
11/14/2019 23:08,11/14/2019 23:20,0,71.62.109.211,100,732,1,11/14/2019 23:20,R_bCm0ZKNX6rxMi7T,,,,,36.68829346,-79.86849976,anonymous,EN,100,,2,3,3,1,,2,,,3,,3,,3,,3,,4,3,2,2,,,,,3,4,4,5,3,4,1,1,5,1,,2,4,5dce2487-08a6-f31a-cc52-ef3aaaf20b5a,FL_52,EDHdem,
11/14/2019 23:17,11/14/2019 23:20,0,76.115.135.239,100,148,1,11/14/2019 23:20,R_27qiKNHztfi5u4k,,,,,45.28590393,-123.152298,anonymous,EN,0,0,3,3,3,4,,,,3,,,,,,,,,,,,,3,3,3,,3,4,2,3,1,3,4,3,2,2,,1,4,5dce26e0-cdeb-483a-028d-3e7433c03dd7,FL_53,,VBMfraud
11/14/2019 23:17,11/14/2019 23:20,0,67.250.250.240,100,147,1,11/14/2019 23:20,R_1mUFidGvgbOw3SS,,,,,40.72790527,-73.99659729,anonymous,EN,75,35,2,2,1,1,,1,,,3,,3,,3,,5,,5,5,4,2,,,,,4,2,5,4,3,5,3,3,1,1,,5,3,5dce26e3-ca40-9fc2-607a-cb8581a607d6,FL_52,EDHdem,
11/14/2019 23:17,11/14/2019 23:20,0,98.24.112.21,100,184,1,11/14/2019 23:20,R_W6VahQwnCj7Y9Bn,,,,,35.24159241,-81.2181015,anonymous,EN,30,100,1,5,1,2,,,1,,,4,,3,,4,,5,,,,,3,5,5,3,5,3,5,5,3,3,5,5,3,2,,3,4,5dce26c4-1ab1-8e9a-5715-cc3046114fff,FL_53,,VBMbureau
11/14/2019 23:14,11/14/2019 23:20,0,107.77.228.139,100,331,1,11/14/2019 23:20,R_3EYKrsGZfN3OTFZ,,,,,34.05569458,-118.0444031,anonymous,EN,84,26,3,2,2,1,,1,,,3,,3,,3,,4,,,,,,4,3,3,3,2,4,5,5,4,5,4,3,1,1,,1,4,5dce25fc-3ea6-4300-5227-c4f929951a38,FL_53,,VBMcontrol
11/14/2019 23:17,11/14/2019 23:20,0,24.236.143.160,100,157,1,11/14/2019 23:20,R_d7tH9KYuqs0JPJn,,,,,43.03520203,-83.52480316,anonymous,EN,10,75,3,2,3,2,,,1,,,3,,3,,3,,4,3,5,3,5,,,,,5,3,3,5,3,4,4,3,4,2,,6,2,5dce26e1-3984-2aeb-5e8e-dea2cc76de13,FL_52,EDHcontrol2,
11/14/2019 23:14,11/14/2019 23:20,0,71.88.12.247,100,374,1,11/14/2019 23:20,R_2Slg8ZEgyTSi0NL,,,,,36.52400208,-82.51629639,anonymous,EN,80,0,3,3,4,4,Neirher party,,,3,,,,,,,,,,,,,3,3,3,4,3,3,1,4,1,3,3,3,3,1,,1,5,5dce2604-16de-4da0-e10c-425c5a431b36,FL_53,,VBMbureau
11/14/2019 23:16,11/14/2019 23:20,0,47.7.16.37,100,251,1,11/14/2019 23:20,R_3CVqEtZHchrI3QF,,,,,45.67280579,-121.5397949,anonymous,EN,50,100,5,5,5,2,,,1,,,4,,4,,4,,5,5,5,5,5,,,,,5,5,5,5,5,5,5,5,5,2,,4,3,5dce2659-c812-7e0a-f8de-2391b1c3ea7a,FL_52,EDHcontrol2,
11/14/2019 23:16,11/14/2019 23:20,0,66.116.14.153,100,245,1,11/14/2019 23:20,R_0MoEx2AMyYG3kDn,,,,,39.45799255,-88.80580139,anonymous,EN,80,20,1,2,2,1,,2,,,3,,3,,3,,3,,3,3,3,3,,,,,4,3,3,2,1,3,2,3,3,1,,1,6,5dce2689-3668-1bae-afa2-e69c599766d8,FL_52,EDHcontrol2,
11/14/2019 23:15,11/14/2019 23:20,0,173.94.156.77,100,312,1,11/14/2019 23:20,R_2uVExtMTkWNCJRl,,,,,36.50019836,-80.61630249,anonymous,EN,70,40,4,4,3,3,,,,2,2,,2,,3,,2,,3,3,4,3,,,,,3,4,4,4,2,4,3,3,5,1,,1,3,5dce264a-c84b-9663-45ba-6d5d990d896a,FL_52,EDHfraud,
11/14/2019 23:14,11/14/2019 23:20,0,104.254.68.254,100,333,1,11/14/2019 23:20,R_DzM9UuNaZoowqdj,,,,,43.6842041,-70.28160095,anonymous,EN,1,90,2,2,4,2,,,1,,,4,,4,,4,,5,1,5,5,5,,,,,5,2,1,1,3,1,4,3,5,1,,1,7,5dce2611-78d2-c6e0-1584-775b6115888e,FL_52,EDHdem,
11/14/2019 23:15,11/14/2019 23:20,0,207.68.235.92,100,311,1,11/14/2019 23:20,R_1KwhhiEHdQZE6Xp,,,,,34.62440491,-89.186203,anonymous,EN,,100,3,2,4,2,,,1,,,3,,3,,4,,5,,,,,1,3,3,5,5,2,2,1,3,1,4,4,4,1,,1,4,5dce264c-c8da-16da-4ff0-3b1ba7d0ca5b,FL_53,,VBMbureau
11/14/2019 23:18,11/14/2019 23:20,0,69.132.106.191,100,139,1,11/14/2019 23:20,R_2fAQNlNOdyWnMfq,,,,,35.58380127,-80.86399841,anonymous,EN,60,3,2,2,2,3,,,,2,2,,2,,2,,2,,4,4,3,1,,,,,1,5,4,4,3,4,1,5,1,2,,1,3,5dce26d4-3c57-9ae4-539d-8309dab43a7b,FL_52,EDHcontrol2,
11/14/2019 23:17,11/14/2019 23:20,0,174.233.130.119,100,191,1,11/14/2019 23:20,R_3CDzM56CedE8rSU,,,,,41.60049438,-83.62509918,anonymous,EN,0,100,3,3,2,2,,,2,,,2,,2,,3,,4,3,2,4,3,,,,,3,3,3,3,3,3,3,3,5,1,,1,3,5dce26c4-63f2-4643-93ec-e7d7cf084815,FL_52,EDHcontrol,
11/14/2019 23:17,11/14/2019 23:20,0,172.58.222.167,100,186,1,11/14/2019 23:20,R_qzs7PLFV5Qpv0LD,,,,,42.2973938,-71.07219696,anonymous,EN,50,50,1,1,1,3,,,,3,,,,,,,,,,,,,3,1,1,4,5,1,1,5,1,3,1,3,3,1,,1,5,5dce26c7-cdd0-1210-bfd0-96ac3ca03c6c,FL_53,,VBMdem
